81,103,0,0,0,0,0,0,0,0,0,101,83,90,33,6,6,6,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,18,18,18,18,18,18,18,18,18,33,7,0,0,0,0,0,0,0,0,0,0,96,98,0,0,0,0,0,0,0,0,0,0,0,0,77,78,78,78,78,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,78,78,78,78,78,78,78,78,78,78,78
91,0,0,0,0,0,0,0,0,0,0,0,89,90,90,90,90,90,90,90,90,91,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,35,18,18,18,18,18,18,18,18,18,18,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,102,102,102,103,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,96,11,18,18,18,18,18,18,18,18,18,18,18,18
91,0,0,0,0,0,0,0,0,0,0,0,101,102,102,102,102,102,102,102,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,35,18,18,18,18,90,90,90,90,90,90,90,18,18,18,33,7,0,0,0,0,0,0,0,0,0,0,0,96,97,98,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,96,97,98,0,0,26,0,0,0,0,0,0,0,0,0,0,29,11,18,18,18,18,18,18,18,18,18,18,18
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,35,18,18,18,18,18,90,90,90,90,90,90,90,90,90,90,90,90,18,33,7,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,3,0,0,3,0,0,0,0,29,10,10,18,18,18,18,18,18,18,18,18
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,78,98,0,0,0,0,0,96,78,79,0,0,3,0,0,0,0,0,0,0,5,35,18,18,18,18,18,18,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,11,18,18,18,18,18,18
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,96,78,98,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,5,35,18,18,18,18,18,18,90,90,90,90,81,82,82,82,82,82,82,82,82,82,82,83,90,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,18,18,18,18,18
105,79,0,0,0,0,0,0,0,0,0,0,77,78,79,0,0,77,78,79,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,35,18,18,18,18,90,90,90,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,101,83,90,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,18,18,18,18,18
90,105,79,0,0,0,0,0,0,0,0,77,107,90,91,0,0,89,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0,101,83,90,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,18,18,18,18
90,90,105,78,78,78,78,78,78,78,78,107,90,90,91,0,96,102,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,83,81,103,0,0,0,0,0,0,0,0,0,0,0,0,95,90,90,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,18,18,18
90,90,90,90,90,90,90,90,90,90,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,103,0,0,0,0,0,0,0,0,0,0,0,0,0,101,82,82,30,30,31,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,18,18,18
90,90,90,90,90,90,90,90,90,90,90,90,90,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,18,18,18
90,90,90,81,102,102,102,102,102,102,102,102,102,102,102,97,79,0,0,0,0,0,0,0,77,78,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,106,106,106,106,106,106,106,78,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,79,0,0,0,77,107,105,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,18,18,18
90,90,90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,107,90,90,90,90,90,90,81,102,103,0,0,0,0,0,0,77,79,0,0,0,0,0,0,0,0,0,0,0,17,18,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,91,0,0,0,101,83,81,103,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,18,18,18,18
90,90,81,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,98,0,0,0,0,0,77,78,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,107,18,18,18,18,90,90,90,91,0,0,0,0,77,79,0,0,89,91,0,0,0,0,0,0,0,0,0,0,5,35,18,18,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,107,105,79,0,0,0,89,91,0,0,0,0,77,78,78,79,0,0,0,0,0,5,35,18,18,18,18,18
90,81,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,107,18,18,18,18,18,18,90,90,91,0,0,0,0,89,91,0,0,89,91,0,0,0,0,0,0,0,0,77,6,35,18,18,18,18,18,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,83,81,103,0,0,0,89,91,0,0,0,0,101,83,90,91,0,0,0,0,0,17,18,18,18,18,18,18
90,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,98,0,0,0,0,0,0,0,0,77,107,18,18,18,18,18,18,18,18,90,105,106,106,106,106,107,90,106,106,107,105,106,106,106,106,106,106,106,106,107,18,18,18,18,18,18,18,18,33,7,0,0,0,0,0,0,0,0,0,0,77,79,0,0,0,89,91,0,0,0,77,107,105,78,79,0,0,0,89,90,105,79,0,0,0,5,35,18,18,18,18,18,18
90,91,0,0,0,0,0,0,0,0,0,0,0,77,78,78,78,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,77,107,18,18,18,18,18,18,18,18,18,18,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,18,18,18,18,18,18,18,18,18,33,7,0,0,0,0,0,0,0,0,0,89,91,0,0,0,89,91,0,0,0,101,83,81,102,103,0,0,0,89,90,90,105,79,0,77,35,18,18,18,18,18,18,54
90,91,0,0,0,0,0,0,0,0,0,0,77,107,18,18,18,33,7,0,0,0,0,0,0,0,0,0,0,0,77,79,0,0,0,0,0,0,0,0,0,0,77,107,18,18,18,18,18,18,18,18,18,18,18,18,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,18,18,18,18,18,18,18,18,18,18,18,33,7,0,0,0,0,0,0,0,0,89,91,0,0,77,107,105,78,79,0,0,89,91,0,0,0,0,0,89,90,90,90,105,90,107,18,18,18,18,54,54,54,54
90,105,79,0,0,0,0,0,0,0,77,78,107,18,18,18,18,18,33,7,0,0,0,26,0,0,26,0,0,77,107,105,79,0,0,0,0,0,0,0,0,77,107,18,18,18,18,18,18,18,18,18,18,18,18,18,18,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,18,18,18,18,18,18,18,18,18,18,18,18,18,33,42,42,42,42,42,42,42,42,107,105,42,42,107,90,90,90,105,42,42,107,105,42,42,42,42,42,71,54,54,54,54,54,54,54,54,54,54,54,54,54,54
90,90,105,78,78,78,78,78,78,78,107,90,54,54,54,54,54,54,54,33,7,0,0,38,0,0,38,0,77,107,90,90,105,79,0,0,0,0,77,78,78,107,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,90,90,54,54,54,54,54,54,54,54,90,90,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,33,6,6,102,6,6,102,6,35,54,54,54,54,105,78,78,78,78,107,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,90,90,54,54,54,54,54,54,54,54,90,90,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,90,90,90,90,54,54,54,54,54,54,90,90,90,90,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
